A,b,,B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,NLMR,,,,
,,,,,,,,,,,,,,,,,,,NLMR,,,,
,,,,,,,,SpeculativeGenerality,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,NLMR,,,,
,,,,,,MessageChain,,,,,,,,,,,,MIM,NLMR,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,DTWC,,,,,,,,,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,MessageChain,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,NLMR,,,,UC
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,LIC,,MIM,,,,SL,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SL,
,,,,,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,DW,,,,,,LT,MIM,,,,SL,
,,,,,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,,,,MessageChain,,,,,,,,,,,LT,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,,,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,MessageChain,,,,,,,,,,,,MIM,NLMR,,,,
,,LongParameterList,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,MessageChain,,,,,,,,,,,,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,LIC,,MIM,,,,,
,,,,,,MessageChain,,,DTWC,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,MessageChain,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,DTWC,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,SL,
,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,DTWC,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,LongParameterList,,LongMethod,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,IGS,,,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,LIC,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,NLMR,,,,
,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,NLMR,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,MessageChain,,,,,,,,,,,LT,MIM,,,,,UC
,,,,,,,,,,,,,,,,LIC,,,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,,,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,LIC,,,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,,,MIM,NLMR,,,,UC
,,LongParameterList,FeatureEnvy,LongMethod,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,LIC,,,,,,,
,,,,,,MessageChain,,,,,,,,,,,LT,MIM,NLMR,,,,UC
,,LongParameterList,FeatureEnvy,,,MessageChain,,,,,,,,,,,,MIM,,,,SL,
,ComplexClass,,FeatureEnvy,LongMethod,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,LIC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,,LongMethod,,,,,,,,,,,,,,MIM,,,,,UC
,,,,,,,,,,,,,,,,LIC,,,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,MessageChain,,,,,,,,,,,,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,LIC,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,NLMR,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,LT,MIM,NLMR,,,,
,,,,,,,,,,,,,,,,LIC,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,LIC,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,MessageChain,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,MessageChain,,,,,,,,,,,,,,,,,
,,,,,,MessageChain,,,,,,,,,,,,,,,,SL,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,LIC,,MIM,,,,,
,,,FeatureEnvy,LongMethod,,,,,,,,,,,IGS,,,MIM,,,,SL,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,LIC,,MIM,,,,,
,,LongParameterList,,,,,,,,,,,,,,,,MIM,,,,SL,
,,,,,,,,,,,,,,,,LIC,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,FeatureEnvy,LongMethod,,MessageChain,,,,,,,,,,,,,NLMR,,,,
,,,,,,,,,,,,,,,,,,MIM,NLMR,,,,
,,,,,,,,,,,,,,,,LIC,,,,,,,
,,,,,,MessageChain,,,,,,,,,,,,,,,,SL,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,,,MIM,,,,,
,ComplexClass,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,,,MIM,,,,SL,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,SpaghettiCode,SpeculativeGenerality,,,,,IDS,,,,LT,MIM,NLMR,,,SL,
,,,,,,,,,,,,,,,,,,,,,,SL,
,,,FeatureEnvy,LongMethod,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,SpeculativeGenerality,,,,,,,,,,MIM,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,IGS,,,MIM,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,MessageChain,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,UC
,,,,,,,,SpeculativeGenerality,,,,,,,,LIC,,MIM,,,,,
LazyClass,,,,,,,,SpeculativeGenerality,,,,,,,,,,,,,,,UC
,,,,,,MessageChain,,,,,,,,,,LIC,,,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,LIC,,MIM,,,,,UC
,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,LIC,,MIM,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,IDS,,,,,MIM,,,,,UC
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,LIC,,,,,,SL,
,,,,,,,,,,,,,,,,,,,NLMR,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,,,,,,,,,,,,,,,,MIM,,,,,UC
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,MessageChain,,SpeculativeGenerality,,,,,,,,,,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,IGS,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,,,,,,,,,,,,,IGS,,,,,,,,UC
,,LongParameterList,,,,,,,,,,,,,,,,,,,,,UC
,,,,,,,,,,,,,,,,LIC,,MIM,,,,,
,ComplexClass,LongParameterList,,LongMethod,,,,,,,,,,,,LIC,LT,,,,,SL,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NLMR,,,,
,,,,,,,,,DTWC,,,,,,,,,MIM,NLMR,,,,UC
,,LongParameterList,FeatureEnvy,LongMethod,,,,,DTWC,,,,,,,LIC,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,SpeculativeGenerality,,,,,,,,,,MIM,,,,,
,,,,,,MessageChain,,SpeculativeGenerality,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,NLMR,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,UC
,,,,,,,,,,,,,,,,,,,,,,,
,,,FeatureEnvy,LongMethod,,,,,,,,,,,,,,MIM,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,MessageChain,,,,,,,,,,,,MIM,,,,,UC
,ComplexClass,,FeatureEnvy,LongMethod,,MessageChain,SpaghettiCode,,,,DW,,,,,LIC,,MIM,,,,SL,
,,,,,,MessageChain,,,,,,,,,,,,,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,MessageChain,,,,,,,,,,,,,NLMR,,,,
,,,,,,MessageChain,,,DTWC,,,,,,,LIC,,MIM,,,,,
,,,,,,,,,,,,,,,,LIC,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,NLMR,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,LIC,,MIM,,,,,UC
LazyClass,,,,,,,,SpeculativeGenerality,,,,,,,,,,,,,,,
LazyClass,,,,,,,,SpeculativeGenerality,,,,,,,,,,MIM,,,,,
,,LongParameterList,,LongMethod,,,,,DTWC,,,,,,,,,MIM,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,,,MIM,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,,,MIM,,,,,
,ComplexClass,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,LIC,,MIM,,,,,
,ComplexClass,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,,,MIM,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,LongParameterList,,LongMethod,,,,,,,,,,,,,,,NLMR,,,SL,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,LIC,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,SL,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,IDS,,,,,MIM,,,,,
,,,,,,MessageChain,,,,,,,,,,,,,,,,,
,,,,,,MessageChain,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,UC
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,ComplexClass,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,,LongMethod,,MessageChain,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,,,MIM,NLMR,,,,
,,,,,,,,,,,,,,,,LIC,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,ComplexClass,,,,,MessageChain,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,LIC,LT,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,NLMR,,,,
,,,FeatureEnvy,LongMethod,,MessageChain,,,,,,,,,,,,MIM,NLMR,,,,
,,,,,,,,,,,,,,,,,,MIM,NLMR,,,,
,,,,,,,,,,,,,,,,LIC,LT,MIM,NLMR,,,,UC
,,LongParameterList,,LongMethod,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,IGS,,,,,,,,
,,,,,,MessageChain,,,,,,,,,IGS,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,SL,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,LIC,,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,MessageChain,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,,LongMethod,,,,,,,,,,,,,,MIM,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,,,MIM,,,,SL,
,,LongParameterList,FeatureEnvy,,,MessageChain,,,,,,,,,,,,MIM,,,,,
LazyClass,,LongParameterList,FeatureEnvy,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,,,,,,,,,,,,,,,,MIM,NLMR,,,,
,,,,,,,,,,,,,,,,,,MIM,NLMR,,,,
,,LongParameterList,FeatureEnvy,,,MessageChain,,,,,,,,,,,,MIM,NLMR,,,,
,,,FeatureEnvy,,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,UC
,,,,,,,,,,,,,,,,,,MIM,NLMR,,,,
,ComplexClass,,FeatureEnvy,LongMethod,,MessageChain,,,DTWC,,,,,,,,LT,MIM,NLMR,,,,UC
,,LongParameterList,FeatureEnvy,,,,,,,,,,,,,,,MIM,NLMR,,,,
,,,FeatureEnvy,LongMethod,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,FeatureEnvy,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,SpeculativeGenerality,,,,,,,,,,MIM,NLMR,,,,
,,LongParameterList,FeatureEnvy,,,,,,,,,,,,,,,MIM,NLMR,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,,,MIM,NLMR,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,FeatureEnvy,LongMethod,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NLMR,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,FeatureEnvy,LongMethod,,,,,,,,,,,,,,MIM,NLMR,,,SL,
,,LongParameterList,,LongMethod,,,,,,,,,,,,,,MIM,NLMR,,,SL,
,,,,,,MessageChain,,,,,,,,,IGS,,,MIM,,,,SL,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,MessageChain,,,,,,,,,IGS,,,MIM,,,,SL,
,,,,,,,,SpeculativeGenerality,,,,,,,,,,,,,,,
LazyClass,,,,,,,,SpeculativeGenerality,,,,,,,,,,,,,,,
,,,,,,MessageChain,,,,,,,,,IGS,,,MIM,,,,SL,
,,,,,,,,,,,,,,,,,,,,,,SL,
,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,MessageChain,,,,,,,,,IGS,,,MIM,,,,SL,
,,,,,,MessageChain,,,,,,,,,IGS,,,MIM,,,,SL,
,,,,,,,,,,,,,,,,,,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,FeatureEnvy,,,MessageChain,,,DTWC,,,,,,,,,MIM,,,,SL,
,,,,,,,,,,,,,,,,,,,,,,SL,
,,,,,,,,,,,,,,,,,,MIM,,,,SL,
,,,,,,,,,,,,,,,,,,MIM,,,,SL,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,LIC,,MIM,,,,SL,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,LIC,,MIM,,,,SL,
,,,FeatureEnvy,LongMethod,,,,,,,,,,,,LIC,,MIM,,,,SL,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,ComplexClass,,FeatureEnvy,LongMethod,,,,,,,,,,,,,,MIM,,,,SL,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,IGS,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,FeatureEnvy,,,MessageChain,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,LongParameterList,,,,,,,,,,,,,,,,MIM,,,,,
,,LongParameterList,,,,,,,,,,,,,,,,MIM,,,,,
,,,FeatureEnvy,,,,,,,,,,,,IGS,,,MIM,,,,,
,,,FeatureEnvy,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,FeatureEnvy,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,LT,MIM,,,,,
,,,,,,MessageChain,,,,,,,,,,,LT,MIM,,,,,
,,,,,,MessageChain,,,,,,,,,,,LT,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,MessageChain,,,,,,,,,,,,MIM,,,,,
LazyClass,,,,,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,,,,MessageChain,,,,,,,,,,,LT,,,,,,
LazyClass,,,,,,MessageChain,,,,,,,,,,,,MIM,,,,,
LazyClass,,,,,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,NLMR,,,,
,ComplexClass,LongParameterList,FeatureEnvy,LongMethod,BlobClass,MessageChain,SpaghettiCode,,,,,,,,,,,MIM,NLMR,,,,UC
,ComplexClass,,,LongMethod,,MessageChain,SpaghettiCode,,,,,,,,,,,MIM,NLMR,,,SL,
,,,,,,,,,,,,,,,,,,MIM,NLMR,,,,
,,,,,,MessageChain,,,,,,,,,,,,MIM,NLMR,,,,
LazyClass,,,,,,,,,,,,,,,,,,,NLMR,,,,
,ComplexClass,LongParameterList,,LongMethod,,MessageChain,,,,,,,,,,LIC,,MIM,,,,,
,,,FeatureEnvy,,,MessageChain,,,,,,,,,,LIC,,MIM,,,,,
,,,,,,MessageChain,,,,,,,,,,LIC,,MIM,,,,,
,,,,,,MessageChain,,,,,,,,,,LIC,,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,NLMR,,,,
,,LongParameterList,,LongMethod,,MessageChain,,,,,,,,,,,,MIM,NLMR,,,,
,,,,,,MessageChain,,,,,,,,,,,,MIM,NLMR,,,,
,,,,,,MessageChain,,,,,,,,,,,,MIM,NLMR,,,,
,,,,,,MessageChain,,,,,,,,,,,,MIM,NLMR,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,NLMR,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,LongParameterList,,,,,,,,,,,,,,,,MIM,,,,,
,ComplexClass,LongParameterList,,LongMethod,,,,,,,,,,,,,,,,,,SL,
,ComplexClass,LongParameterList,FeatureEnvy,LongMethod,,MessageChain,,,,,,,,,,,,,,,,SL,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,FeatureEnvy,,,,,,,,,,,,,,,MIM,,,,SL,
,,LongParameterList,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,,LongMethod,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,IGS,,,MIM,,,,,
,,LongParameterList,,LongMethod,,,,,,,,,,,,,,,,,,,
,,LongParameterList,,,,,,,,,,,,,,,,,,,,,
,,,,,,MessageChain,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,SL,
,,,,,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,DTWC,,,,,,,,,MIM,,,,,
,ComplexClass,LongParameterList,,LongMethod,,MessageChain,SpaghettiCode,,,,,,,,,,,,,,,,
,,,,,,MessageChain,,,,,,,,,,,,MIM,NLMR,,,,UC
,,LongParameterList,FeatureEnvy,LongMethod,,MessageChain,SpaghettiCode,,,,,,,,,,,MIM,NLMR,,,,
,,,,,,,,,,,,,,,,,LT,MIM,NLMR,,,,
,,,,,,MessageChain,,,,,,,,,,LIC,,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,MessageChain,,,,,,,,,IGS,LIC,,MIM,,,,SL,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,MessageChain,,,,,,,,,,LIC,,MIM,,,,,
,,,FeatureEnvy,,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,LIC,,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,,,,,,,,,,,,,,,,MIM,,,,SL,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,ComplexClass,,,,,MessageChain,,,,,,,,,,,,,,,,,
,,LongParameterList,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,LIC,,MIM,,,,,
,ComplexClass,LongParameterList,,LongMethod,BlobClass,MessageChain,SpaghettiCode,,,,,,,,,,LT,MIM,,,,SL,
,,,,LongMethod,,,,,,,,,,,,,,MIM,NLMR,,,,
,,,,LongMethod,,,,,,,,,,,,,LT,MIM,NLMR,,,,
,,LongParameterList,,LongMethod,,,,,,,,,,,,,,MIM,NLMR,,,,
,ComplexClass,LongParameterList,FeatureEnvy,LongMethod,,MessageChain,SpaghettiCode,,,,,,,,,,,MIM,NLMR,,,,
,,LongParameterList,,LongMethod,,,,,,,,,,,,,,MIM,NLMR,,,,
,,LongParameterList,,LongMethod,,,SpaghettiCode,,,,,,,,,,,MIM,NLMR,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,,,MIM,NLMR,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,,,,,,,,,,,,,MIM,NLMR,,,,
,,LongParameterList,FeatureEnvy,LongMethod,,MessageChain,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,,LongMethod,,,,,,,,,,,,,,MIM,,,,,
,,LongParameterList,,,,,,,,,,,,,,,,MIM,,,,,
LazyClass,,,,,,,,,,,,,,,,,,,,,,,
,,LongParameterList,FeatureEnvy,,,,,,,,,,,,,,,MIM,,,,,
